#timestamp(s) tx ty tz qx qy qz qw
1413393944.775760 0.68771746 -0.18191532 0.75701462 -0.45439067 0.69905938 -0.29884070 -0.46426215
1413393944.795760 0.68481149 -0.17774271 0.75993937 -0.45675713 0.70380353 -0.29331657 -0.45825638
1413393944.800761 0.68408469 -0.17675736 0.76069831 -0.45732173 0.70493156 -0.29209564 -0.45673675
1413393944.820760 0.68110090 -0.17308092 0.76383576 -0.45920473 0.70922385 -0.28748811 -0.45109105
1413393944.825761 0.68161839 -0.17231321 0.76341212 -0.45947586 0.71037162 -0.28619330 -0.44983051
1413393944.855761 0.67688440 -0.16788933 0.76856545 -0.46238359 0.71559543 -0.27944915 -0.44275589
1413393944.865761 0.67522564 -0.16664355 0.77032814 -0.46312028 0.71735352 -0.27746023 -0.44038545
1413393944.870760 0.67437391 -0.16607330 0.77124332 -0.46347190 0.71816890 -0.27644485 -0.43932389
1413393944.890760 0.67309001 -0.15658743 0.77281588 -0.46475661 0.72075133 -0.27335927 -0.43565299
1413393944.920760 0.66764304 -0.15481604 0.77909186 -0.46581647 0.72462048 -0.26953224 -0.43045620
1413393944.925761 0.66667822 -0.15468295 0.78020264 -0.46584719 0.72524754 -0.26905436 -0.42966516
1413393944.955760 0.66053056 -0.15474121 0.78701283 -0.46590096 0.72880000 -0.26616000 -0.42537714
1413393944.960761 0.65944455 -0.15492365 0.78820937 -0.46583961 0.72928714 -0.26577106 -0.42485229
1413393944.970761 0.65721151 -0.15544385 0.79069956 -0.46548682 0.73020974 -0.26518056 -0.42402244
1413393944.975760 0.65880667 -0.15433064 0.79070424 -0.46518216 0.73070376 -0.26482918 -0.42372523
1413393944.990761 0.65528189 -0.15568828 0.79474465 -0.46431040 0.73138108 -0.26442156 -0.42376741
1413393944.995760 0.65406549 -0.15626511 0.79616932 -0.46403949 0.73139923 -0.26438229 -0.42405721
1413393945.000761 0.65282684 -0.15689234 0.79764259 -0.46373862 0.73132921 -0.26440618 -0.42449198
1413393945.005760 0.65156173 -0.15757169 0.79914851 -0.46334891 0.73116047 -0.26454359 -0.42512214
1413393945.010761 0.65027064 -0.15830930 0.80068256 -0.46289590 0.73099225 -0.26471039 -0.42580058
1413393945.015760 0.64895928 -0.15909988 0.80224954 -0.46237137 0.73074611 -0.26497168 -0.42662963
1413393945.020761 0.64763377 -0.15993286 0.80384154 -0.46179319 0.73044861 -0.26530201 -0.42755903
1413393945.025760 0.64629302 -0.16080804 0.80545027 -0.46117745 0.73010575 -0.26568741 -0.42856872
1413393945.055760 0.63788884 -0.16693654 0.81535929 -0.45686159 0.72690398 -0.26866311 -0.43670152
1413393945.065761 0.63496494 -0.16932990 0.81875651 -0.45505943 0.72544713 -0.27005974 -0.44013080
1413393945.070760 0.63348309 -0.17058781 0.82046990 -0.45409669 0.72459080 -0.27087185 -0.44203260
1413393945.075761 0.63427655 -0.17150065 0.82007222 -0.45316656 0.72364223 -0.27169575 -0.44403087
1413393945.085761 0.63129003 -0.17413869 0.82346696 -0.45117411 0.72170498 -0.27337995 -0.44815985
1413393945.090760 0.62977126 -0.17549322 0.82515218 -0.45010595 0.72071151 -0.27424920 -0.45029650
1413393945.095761 0.62823536 -0.17686707 0.82682256 -0.44898089 0.71969782 -0.27512567 -0.45250091
1413393945.100760 0.62668618 -0.17825740 0.82847762 -0.44781462 0.71869895 -0.27599414 -0.45470993
1413393945.105761 0.62513044 -0.17966666 0.83011728 -0.44659916 0.71766336 -0.27690784 -0.45697980
1413393945.110760 0.62357680 -0.18109608 0.83175153 -0.44534638 0.71661623 -0.27787817 -0.45925103
1413393945.115761 0.62202917 -0.18254251 0.83338252 -0.44407910 0.71549707 -0.27891499 -0.46158869
1413393945.120760 0.62048166 -0.18400215 0.83500557 -0.44279176 0.71437048 -0.27996379 -0.46392947
1413393945.135761 0.61447974 -0.18827886 0.83998077 -0.43874395 0.71070760 -0.28316713 -0.47139668
1413393945.145761 0.61129908 -0.19135204 0.84307406 -0.43591441 0.70826736 -0.28514676 -0.47647382
1413393945.150760 0.60971551 -0.19291628 0.84458688 -0.43452103 0.70701259 -0.28614318 -0.47900600
1413393945.155761 0.60813146 -0.19449719 0.84608392 -0.43311832 0.70570706 -0.28716435 -0.48158354
1413393945.160760 0.60654161 -0.19609153 0.84756607 -0.43167065 0.70436590 -0.28819735 -0.48422249
1413393945.165761 0.60494859 -0.19768339 0.84901963 -0.43018098 0.70299668 -0.28920976 -0.48692680
1413393945.170760 0.60335292 -0.19926968 0.85044055 -0.42864221 0.70160720 -0.29021274 -0.48968332
1413393945.175761 0.60176022 -0.20084952 0.85184219 -0.42705502 0.70019787 -0.29123875 -0.49247025
1413393945.180760 0.60017596 -0.20242489 0.85321112 -0.42545184 0.69874735 -0.29228883 -0.49528790
1413393945.185760 0.59860540 -0.20400002 0.85454249 -0.42386406 0.69733145 -0.29334756 -0.49801136
1413393945.200761 0.59395030 -0.20867098 0.85834816 -0.41893922 0.69324834 -0.29650001 -0.50594902
1413393945.205760 0.59239975 -0.21020492 0.85956911 -0.41721818 0.69190956 -0.29747111 -0.50862668
1413393945.210761 0.59085567 -0.21173242 0.86074958 -0.41550859 0.69054362 -0.29839848 -0.51133205
1413393945.215760 0.58932928 -0.21325313 0.86189123 -0.41382676 0.68915999 -0.29932615 -0.51401340
1413393945.220761 0.58782464 -0.21476590 0.86299890 -0.41215157 0.68774429 -0.30028018 -0.51669206
1413393945.235760 0.58346984 -0.22219882 0.86598570 -0.40718437 0.68343743 -0.30307688 -0.52465090
1413393945.255760 0.57776564 -0.22792173 0.86967040 -0.40023998 0.67825805 -0.30647622 -0.53464597
1413393945.260761 0.57640220 -0.22929887 0.87049173 -0.39859332 0.67700680 -0.30725348 -0.53701066
1413393945.265760 0.57504811 -0.23064224 0.87126429 -0.39691879 0.67579600 -0.30799577 -0.53934576
1413393945.270761 0.57370068 -0.23195748 0.87198770 -0.39520221 0.67461013 -0.30870420 -0.54168082
1413393945.275760 0.57227138 -0.23466408 0.87316398 -0.39356828 0.67343432 -0.30933486 -0.54396890
1413393945.310760 0.56354070 -0.24306057 0.87673582 -0.38216542 0.66650943 -0.31325075 -0.55820134
1413393945.320760 0.56116888 -0.24518423 0.87745022 -0.37894231 0.66482526 -0.31383458 -0.56206580
1413393945.330760 0.55891286 -0.24720770 0.87791939 -0.37603994 0.66341268 -0.31419945 -0.56546997
1413393945.335761 0.55783654 -0.24817888 0.87805572 -0.37477143 0.66291242 -0.31425448 -0.56686649
1413393945.340760 0.55678737 -0.24910979 0.87813369 -0.37353054 0.66251226 -0.31425769 -0.56815010
1413393945.345761 0.55575597 -0.24999540 0.87815860 -0.37226812 0.66217104 -0.31419701 -0.56940864
1413393945.350760 0.55473826 -0.25083370 0.87814115 -0.37096972 0.66193859 -0.31406722 -0.57059666
1413393945.355761 0.55373759 -0.25162907 0.87808874 -0.36961893 0.66171077 -0.31390989 -0.57182277
1413393945.360760 0.55275890 -0.25239091 0.87798853 -0.36827594 0.66154097 -0.31374120 -0.57297717
1413393945.365761 0.55181498 -0.25312775 0.87784491 -0.36699338 0.66139590 -0.31358216 -0.57405361
1413393945.370760 0.55091403 -0.25383953 0.87766598 -0.36578648 0.66125663 -0.31345878 -0.57505088
1413393945.375761 0.54995373 -0.25511017 0.87690682 -0.36465777 0.66117936 -0.31340273 -0.57588653
1413393945.405761 0.54506913 -0.25832122 0.87468936 -0.35769563 0.66209057 -0.31110184 -0.58043567
1413393945.415761 0.54373386 -0.25911824 0.87370120 -0.35565275 0.66249343 -0.31041544 -0.58159765
1413393945.420760 0.54309274 -0.25946114 0.87313975 -0.35460309 0.66280454 -0.31000289 -0.58210394
1413393945.425761 0.54347639 -0.25628930 0.87269650 -0.35356784 0.66306963 -0.30955308 -0.58267086
1413393945.460761 0.53989933 -0.25729921 0.86696271 -0.34690874 0.66837588 -0.30491164 -0.58305824
1413393945.470761 0.53908089 -0.25727419 0.86492175 -0.34493937 0.67053166 -0.30348673 -0.58249457
1413393945.475760 0.54069706 -0.25525852 0.86165907 -0.34403326 0.67167997 -0.30280006 -0.58206464
1413393945.495760 0.53959986 -0.25469123 0.85689422 -0.34094981 0.67680463 -0.29977050 -0.57950527
1413393945.520761 0.53869244 -0.25307341 0.85011586 -0.33710822 0.68469084 -0.29511932 -0.57485744
1413393945.535760 0.54075882 -0.25039477 0.84466268 -0.33546444 0.68941754 -0.29180342 -0.57185473
1413393945.570760 0.54098215 -0.24604989 0.83463064 -0.33143517 0.70017339 -0.28359427 -0.56522760
1413393945.575761 0.54447448 -0.24163494 0.83493198 -0.33094567 0.70173503 -0.28224575 -0.56425193
1413393945.595761 0.54510927 -0.23833304 0.82945916 -0.32906851 0.70794814 -0.27646505 -0.56043770
1413393945.600760 0.54534331 -0.23742975 0.82811950 -0.32872355 0.70934232 -0.27502338 -0.55958595
1413393945.605761 0.54560014 -0.23648723 0.82678818 -0.32836100 0.71067395 -0.27361295 -0.55880010
1413393945.610760 0.54587384 -0.23550522 0.82544915 -0.32798962 0.71205221 -0.27211012 -0.55799690
1413393945.615761 0.54616134 -0.23448545 0.82409002 -0.32760645 0.71344995 -0.27057274 -0.55718361
1413393945.620760 0.54646151 -0.23343726 0.82270461 -0.32719516 0.71489907 -0.26903221 -0.55631315
1413393945.640760 0.55060120 -0.23216101 0.81572947 -0.32541407 0.72107458 -0.26271118 -0.55239475
1413393945.670760 0.55303027 -0.22526108 0.80779056 -0.32282165 0.72959888 -0.25365816 -0.54692706
1413393945.680760 0.55442528 -0.22378214 0.80460996 -0.32201217 0.73253366 -0.25048952 -0.54493816
1413393945.690761 0.55532651 -0.22131054 0.80194235 -0.32128240 0.73552911 -0.24718141 -0.54284058
1413393945.695760 0.55577833 -0.22006121 0.80065418 -0.32095064 0.73703246 -0.24546304 -0.54177647
1413393945.700761 0.55624085 -0.21879342 0.79939328 -0.32064124 0.73852327 -0.24371955 -0.54071560
1413393945.705760 0.55672413 -0.21750075 0.79814000 -0.32035835 0.74001153 -0.24194733 -0.53964336
1413393945.710761 0.55722428 -0.21618511 0.79687616 -0.32006018 0.74152575 -0.24019227 -0.53852457
1413393945.715760 0.55773216 -0.21485558 0.79558872 -0.31973293 0.74299806 -0.23845740 -0.53745959
1413393945.720761 0.55824263 -0.21351815 0.79429228 -0.31937090 0.74445958 -0.23675624 -0.53640343
1413393945.735760 0.56079485 -0.21299350 0.78978313 -0.31807074 0.74898377 -0.23161623 -0.53311184
1413393945.740761 0.56130563 -0.21167113 0.78852784 -0.31755909 0.75045371 -0.22995422 -0.53206815
1413393945.745760 0.56181883 -0.21035840 0.78728097 -0.31707664 0.75193298 -0.22830814 -0.53097514
1413393945.750761 0.56233184 -0.20906194 0.78604381 -0.31664744 0.75337263 -0.22666286 -0.52989436
1413393945.755760 0.56284601 -0.20777676 0.78481906 -0.31624800 0.75480842 -0.22501881 -0.52878917
1413393945.760761 0.56336455 -0.20648823 0.78359264 -0.31586227 0.75621464 -0.22333473 -0.52772345
1413393945.770761 0.56439825 -0.20390318 0.78110844 -0.31499225 0.75906493 -0.21988526 -0.52559564
1413393945.790761 0.56538798 -0.20256394 0.77505818 -0.31323615 0.76490525 -0.21314749 -0.52093303
1413393945.795760 0.56590271 -0.20135689 0.77383811 -0.31278941 0.76634613 -0.21155063 -0.51973333
1413393945.805760 0.56687211 -0.19899268 0.77142971 -0.31179421 0.76920434 -0.20828393 -0.51742328
1413393945.810760 0.56733211 -0.19783627 0.77027566 -0.31123510 0.77062014 -0.20661701 -0.51632037
1413393945.820760 0.56828120 -0.19553555 0.76794924 -0.31007891 0.77335461 -0.20340186 -0.51419977
1413393945.835761 0.56767379 -0.19460064 0.76572867 -0.30835853 0.77739299 -0.19899232 -0.51085929
1413393945.860760 0.56959631 -0.18954694 0.76021901 -0.30524574 0.78381783 -0.19110904 -0.50589720
1413393945.870760 0.57023611 -0.18776458 0.75821646 -0.30407182 0.78592621 -0.18825204 -0.50440212
1413393945.890760 0.57019341 -0.18551422 0.75485900 -0.30140334 0.78987274 -0.18240929 -0.50198001
1413393945.920760 0.57122218 -0.18127104 0.74979173 -0.29677492 0.79439650 -0.17532243 -0.50012087
1413393945.925761 0.57184930 -0.18036405 0.75047475 -0.29551980 0.79483901 -0.17457589 -0.50042207
1413393945.965760 0.57174168 -0.17677785 0.74603838 -0.28634657 0.79569029 -0.16982754 -0.50600515
1413393945.970761 0.57161496 -0.17643627 0.74563528 -0.28513956 0.79549599 -0.16920680 -0.50719880
1413393945.985760 0.57124734 -0.17603058 0.74617164 -0.28174857 0.79448272 -0.16773591 -0.51115517
1413393945.995760 0.57081914 -0.17564546 0.74560741 -0.27937329 0.79357779 -0.16681845 -0.51415606
1413393946.000761 0.57057602 -0.17547813 0.74536147 -0.27811329 0.79306443 -0.16633868 -0.51578411
1413393946.005760 0.57032342 -0.17533827 0.74513364 -0.27686123 0.79249877 -0.16589510 -0.51746726
1413393946.010761 0.57006425 -0.17523321 0.74492688 -0.27563190 0.79186766 -0.16553765 -0.51920127
1413393946.015760 0.56979739 -0.17515443 0.74473852 -0.27440676 0.79116588 -0.16525686 -0.52100639
1413393946.020761 0.56951499 -0.17509563 0.74456521 -0.27315509 0.79042204 -0.16500791 -0.52286871
1413393946.025760 0.56727688 -0.17634446 0.74479518 -0.27197140 0.78966043 -0.16477370 -0.52470715
1413393946.040761 0.56628680 -0.17632952 0.74439096 -0.26781132 0.78727949 -0.16415816 -0.53058477
1413393946.045760 0.56594661 -0.17635663 0.74424493 -0.26640309 0.78645473 -0.16402002 -0.53255590
1413393946.050761 0.56685830 -0.17538273 0.74497471 -0.26497100 0.78560126 -0.16398632 -0.53453673
1413393946.070760 0.56546273 -0.17569232 0.74450849 -0.25922540 0.78201768 -0.16358398 -0.54267008
1413393946.075761 0.56510055 -0.17578897 0.74442577 -0.25773837 0.78107660 -0.16342418 -0.54477776
1413393946.110760 0.56269937 -0.17665393 0.74405257 -0.24770382 0.77339959 -0.16243882 -0.56045475
1413393946.120760 0.56208642 -0.17694997 0.74395182 -0.24457095 0.77123008 -0.16244136 -0.56480264
1413393946.125761 0.56494784 -0.17824181 0.74309324 -0.24309292 0.76994967 -0.16241090 -0.56719136
1413393946.135761 0.56445144 -0.17859656 0.74303437 -0.24012009 0.76756646 -0.16217563 -0.57173696
1413393946.140760 0.56421839 -0.17877442 0.74301537 -0.23870391 0.76632803 -0.16194495 -0.57405194
1413393946.145761 0.56399655 -0.17896147 0.74301893 -0.23725164 0.76511912 -0.16174079 -0.57631962
1413393946.150760 0.56379452 -0.17915182 0.74303219 -0.23572842 0.76386574 -0.16160730 -0.57864007
1413393946.155761 0.56361507 -0.17933977 0.74303332 -0.23413951 0.76262272 -0.16156496 -0.58093205
1413393946.170760 0.56318454 -0.17988564 0.74299447 -0.22920061 0.75907809 -0.16148596 -0.58752857
1413393946.200761 0.56290053 -0.18086243 0.74280999 -0.21999247 0.75221374 -0.16006846 -0.60012990
1413393946.210761 0.56301325 -0.18115204 0.74267665 -0.21689646 0.75004509 -0.15968487 -0.60406045
1413393946.215760 0.56311000 -0.18127068 0.74255077 -0.21529964 0.74910475 -0.15947738 -0.60585073
1413393946.220761 0.56323396 -0.18138166 0.74239526 -0.21370613 0.74828525 -0.15925588 -0.60748370
1413393946.225760 0.56304607 -0.18131342 0.74344362 -0.21231047 0.74744932 -0.15903420 -0.60905820
1413393946.240761 0.56368510 -0.18158930 0.74284431 -0.20789833 0.74551965 -0.15800936 -0.61319799
1413393946.250761 0.56425799 -0.18170887 0.74249770 -0.20502082 0.74414913 -0.15701605 -0.61607994
1413393946.255760 0.56460326 -0.18174388 0.74229528 -0.20359850 0.74345981 -0.15647313 -0.61752030
1413393946.260761 0.56497886 -0.18177125 0.74206699 -0.20217632 0.74284632 -0.15592846 -0.61886218
1413393946.265760 0.56537946 -0.18179208 0.74182119 -0.20077171 0.74231525 -0.15536115 -0.62009814
1413393946.270761 0.56580882 -0.18180251 0.74155474 -0.19939573 0.74191620 -0.15476219 -0.62116855
1413393946.305760 0.56944312 -0.18093250 0.74037608 -0.19023993 0.74234027 -0.14952195 -0.62480628
1413393946.320760 0.57169203 -0.18060106 0.73926950 -0.18580627 0.74289120 -0.14789171 -0.62587278
1413393946.325761 0.57412297 -0.17819462 0.73914886 -0.18415039 0.74314442 -0.14736552 -0.62618561
1413393946.335761 0.57588836 -0.17786126 0.73827666 -0.18079651 0.74407755 -0.14668282 -0.62621512
1413393946.340760 0.57684450 -0.17770029 0.73780716 -0.17916167 0.74467477 -0.14651562 -0.62601418
1413393946.350760 0.57889911 -0.17734152 0.73678819 -0.17611527 0.74603553 -0.14605049 -0.62536681
1413393946.355761 0.57996552 -0.17712815 0.73626425 -0.17461828 0.74674487 -0.14564567 -0.62503431
1413393946.365761 0.58222205 -0.17659345 0.73521484 -0.17160292 0.74842667 -0.14434318 -0.62415943
1413393946.370760 0.58342584 -0.17629172 0.73461033 -0.17009041 0.74935004 -0.14369931 -0.62361389
1413393946.375761 0.58367042 -0.17751249 0.73676161 -0.16867335 0.75033641 -0.14294311 -0.62298623
1413393946.380760 0.58491159 -0.17725032 0.73612223 -0.16722645 0.75142346 -0.14241939 -0.62218551
1413393946.385761 0.58617632 -0.17698333 0.73550402 -0.16572631 0.75254457 -0.14195981 -0.62133636
1413393946.395761 0.58882952 -0.17635376 0.73427234 -0.16260377 0.75490113 -0.14082678 -0.61955800
1413393946.400760 0.59019818 -0.17600308 0.73362461 -0.16100197 0.75608420 -0.14018381 -0.61867888
1413393946.405761 0.59158600 -0.17565684 0.73296767 -0.15947269 0.75728716 -0.13951253 -0.61775471
1413393946.410760 0.59299828 -0.17532042 0.73230936 -0.15800545 0.75851675 -0.13890830 -0.61675854
1413393946.415761 0.59443639 -0.17498031 0.73166330 -0.15651099 0.75977467 -0.13843396 -0.61569700
1413393946.420760 0.59590239 -0.17461682 0.73102996 -0.15494212 0.76100561 -0.13801899 -0.61466589
1413393946.440761 0.59981321 -0.17384516 0.72911718 -0.14812060 0.76606204 -0.13590218 -0.61052423
1413393946.470761 0.60949414 -0.17082913 0.72553211 -0.13885975 0.77325393 -0.13160807 -0.60454582
1413393946.490761 0.61230240 -0.17270486 0.72480479 -0.13323234 0.77851278 -0.12785924 -0.59984915
1413393946.520761 0.62275516 -0.16899534 0.72145146 -0.12416846 0.78685632 -0.12186156 -0.59210564
1413393946.540761 0.63028007 -0.16728450 0.72003043 -0.11865647 0.79276404 -0.11728986 -0.58624987
1413393946.545760 0.63210666 -0.16654622 0.71947113 -0.11721421 0.79424515 -0.11593440 -0.58480311
1413393946.550761 0.63393272 -0.16580735 0.71892077 -0.11580625 0.79570323 -0.11459002 -0.58336474
1413393946.555760 0.63575063 -0.16508220 0.71839063 -0.11449489 0.79711988 -0.11328847 -0.58194205
1413393946.560760 0.63756045 -0.16436819 0.71787879 -0.11326782 0.79850608 -0.11200663 -0.58052818
1413393946.565761 0.63936742 -0.16364648 0.71737944 -0.11207417 0.79992888 -0.11070295 -0.57904925
1413393946.570760 0.64116744 -0.16289661 0.71688207 -0.11085821 0.80136213 -0.10930808 -0.57756466
1413393946.585761 0.64544746 -0.16022718 0.71413742 -0.10678959 0.80587433 -0.10470607 -0.57288672
1413393946.605761 0.65256426 -0.15704087 0.71201313 -0.10227523 0.81191367 -0.09840039 -0.56626261
1413393946.610760 0.65431633 -0.15621369 0.71153068 -0.10112584 0.81345899 -0.09670190 -0.56454121
1413393946.615761 0.65607268 -0.15534570 0.71103828 -0.09986891 0.81497668 -0.09490821 -0.56287800
1413393946.620760 0.65782902 -0.15445809 0.71052469 -0.09854905 0.81652811 -0.09306823 -0.56116684
1413393946.625761 0.65896329 -0.15274975 0.70939222 -0.09732261 0.81802310 -0.09131153 -0.55948970
1413393946.635761 0.66239614 -0.15106038 0.70831059 -0.09497301 0.82094806 -0.08795285 -0.55613731
1413393946.655761 0.66899057 -0.14762167 0.70640633 -0.09014789 0.82651116 -0.08106370 -0.54971023
1413393946.665761 0.67221352 -0.14582061 0.70538948 -0.08751543 0.82934812 -0.07731050 -0.54639348
1413393946.670760 0.67376079 -0.14496482 0.70488633 -0.08633966 0.83076489 -0.07548845 -0.54468032
1413393946.690761 0.68298842 -0.13877149 0.70083255 -0.08196258 0.83593438 -0.06773946 -0.53843032
1413393946.695760 0.68437626 -0.13785425 0.70052714 -0.08081001 0.83706349 -0.06557317 -0.53711694
1413393946.700761 0.68575471 -0.13694192 0.70024090 -0.07966688 0.83816534 -0.06342997 -0.53582523
1413393946.705760 0.68712778 -0.13604750 0.69996463 -0.07857099 0.83924162 -0.06136058 -0.53454185
1413393946.710761 0.68849248 -0.13517192 0.69968121 -0.07753932 0.84026733 -0.05935915 -0.53330570
1413393946.715760 0.68983866 -0.13430669 0.69938416 -0.07652084 0.84130227 -0.05740587 -0.53203347
1413393946.720761 0.69114933 -0.13343991 0.69908373 -0.07546636 0.84230398 -0.05543163 -0.53080709
1413393946.740761 0.69686517 -0.13132143 0.69819257 -0.07066533 0.84619842 -0.04701307 -0.52606503
1413393946.755760 0.70018602 -0.12885958 0.69787401 -0.06703918 0.84860671 -0.04140599 -0.52312325
1413393946.765760 0.70215749 -0.12726741 0.69781467 -0.06457491 0.84986230 -0.03770031 -0.52167311
1413393946.770761 0.70305506 -0.12646570 0.69785255 -0.06324176 0.85041232 -0.03578421 -0.52107471
1413393946.775760 0.70475292 -0.12580481 0.69722133 -0.06188614 0.85088792 -0.03384000 -0.52059073
1413393946.800761 0.70855313 -0.12218129 0.69778586 -0.05497748 0.85290228 -0.02563872 -0.51853432
1413393946.805760 0.70919771 -0.12146704 0.69793964 -0.05345062 0.85327081 -0.02397959 -0.51816689
1413393946.810760 0.70981317 -0.12076403 0.69810586 -0.05194022 0.85363783 -0.02231191 -0.51779034
1413393946.815761 0.71039924 -0.12008751 0.69828843 -0.05050345 0.85398963 -0.02066297 -0.51742068
1413393946.820760 0.71095498 -0.11944095 0.69848774 -0.04912800 0.85433941 -0.01907100 -0.51703666
1413393946.825761 0.71202960 -0.11736199 0.69906960 -0.04772714 0.85461446 -0.01758582 -0.51676589
1413393946.830760 0.71249269 -0.11673549 0.69931999 -0.04637756 0.85481288 -0.01603699 -0.51661095
1413393946.835761 0.71288985 -0.11611933 0.69961992 -0.04499790 0.85487281 -0.01446792 -0.51668012
1413393946.840760 0.71322755 -0.11551251 0.69998792 -0.04356386 0.85481672 -0.01290699 -0.51693711
1413393946.845761 0.71352244 -0.11492361 0.70042142 -0.04207294 0.85464336 -0.01141683 -0.51738211
1413393946.855761 0.71402803 -0.11382425 0.70137117 -0.03907220 0.85398417 -0.00876986 -0.51875571
1413393946.860760 0.71423459 -0.11330832 0.70184614 -0.03761310 0.85358852 -0.00755047 -0.51953334
1413393946.870760 0.71450340 -0.11232491 0.70281969 -0.03475777 0.85278141 -0.00500462 -0.52108610
1413393946.890760 0.71634989 -0.10906158 0.70378359 -0.02907924 0.85089945 0.00055133 -0.52452285
1413393946.900760 0.71617775 -0.10826935 0.70498399 -0.02636411 0.84962856 0.00302850 -0.52671347
1413393946.905761 0.71604911 -0.10789352 0.70562553 -0.02499889 0.84885853 0.00424115 -0.52801161
1413393946.910760 0.71588656 -0.10752144 0.70628559 -0.02360668 0.84799630 0.00545923 -0.52944801
1413393946.920760 0.71540218 -0.10682135 0.70772247 -0.02076513 0.84605607 0.00789197 -0.53263089
1413393946.935760 0.71687291 -0.10555767 0.70793413 -0.01655745 0.84282573 0.01103624 -0.53781860
1413393946.970761 0.71397558 -0.10402260 0.71355778 -0.00652293 0.83324308 0.01799064 -0.55257557
1413393946.985760 0.72033891 -0.10150219 0.71306929 -0.00234542 0.82820849 0.02068616 -0.56003328
1413393946.995760 0.71932665 -0.10126954 0.71462716 0.00046613 0.82481522 0.02249944 -0.56495435
1413393947.000761 0.72168268 -0.10036317 0.71302270 0.00191297 0.82311964 0.02348094 -0.56737911
1413393947.020761 0.71964055 -0.09998377 0.71577552 0.00744259 0.81637055 0.02747194 -0.57682668
1413393947.025760 0.71912793 -0.09994588 0.71638745 0.00878071 0.81469395 0.02832698 -0.57913232
1413393947.045760 0.71710942 -0.09979376 0.71855774 0.01445179 0.80784445 0.03201465 -0.58834815
1413393947.050761 0.71662841 -0.09976025 0.71903351 0.01588291 0.80609903 0.03302103 -0.59064515
1413393947.060760 0.71568138 -0.09976632 0.71987145 0.01857354 0.80266753 0.03490507 -0.59511469
1413393947.065761 0.71521471 -0.09979074 0.72021758 0.01988159 0.80097800 0.03582830 -0.59728996
1413393947.070760 0.71475329 -0.09981391 0.72050679 0.02121631 0.79933047 0.03679155 -0.59938890
1413393947.085761 0.72245045 -0.09513415 0.71824988 0.02564355 0.79448755 0.03987495 -0.60542706
1413393947.090760 0.72207536 -0.09516297 0.71834364 0.02704657 0.79301467 0.04087869 -0.60722742
1413393947.110760 0.72066464 -0.09545768 0.71839274 0.03254555 0.78730244 0.04440827 -0.61410386
1413393947.115761 0.72036454 -0.09552653 0.71829223 0.03407652 0.78598668 0.04533871 -0.61563637
1413393947.120760 0.72008151 -0.09560244 0.71814293 0.03563853 0.78478125 0.04630107 -0.61701255
1413393947.125761 0.72423928 -0.09372588 0.71669629 0.03728621 0.78346329 0.04708892 -0.61852861
1413393947.155761 0.72323033 -0.09454319 0.71454728 0.04577152 0.77734236 0.05286161 -0.62517955
1413393947.165761 0.72310323 -0.09486764 0.71343582 0.04873646 0.77577607 0.05494186 -0.62671975
1413393947.170760 0.72309124 -0.09506176 0.71279484 0.05019872 0.77516835 0.05589583 -0.62727169
1413393947.180760 0.72152087 -0.09367234 0.71082174 0.05309227 0.77413147 0.05774519 -0.62814582
1413393947.205760 0.72222029 -0.09484349 0.70659242 0.06068319 0.77172252 0.06253970 -0.62996086
1413393947.210761 0.72246983 -0.09513074 0.70566180 0.06213154 0.77124855 0.06351323 -0.63030264
1413393947.215760 0.72274887 -0.09543897 0.70470042 0.06355164 0.77079820 0.06444847 -0.63061694
1413393947.220761 0.72305976 -0.09576050 0.70370385 0.06498395 0.77036627 0.06534717 -0.63090621
1413393947.225760 0.72423446 -0.09631804 0.70233039 0.06649907 0.76989594 0.06624449 -0.63122879
1413393947.255760 0.72702499 -0.09851586 0.69526302 0.07543062 0.76842334 0.07220037 -0.63136589
1413393947.260761 0.72759783 -0.09893817 0.69393680 0.07689658 0.76830431 0.07316213 -0.63122319
1413393947.265760 0.72820236 -0.09936192 0.69258176 0.07841505 0.76819347 0.07417533 -0.63105300
1413393947.270761 0.72883470 -0.09978821 0.69120519 0.07997771 0.76806278 0.07520598 -0.63089397
1413393947.290761 0.72835131 -0.10234828 0.68487860 0.08604394 0.76746494 0.07902210 -0.63035665
1413393947.320760 0.73310762 -0.10544780 0.67562591 0.09545139 0.76645407 0.08462391 -0.62950455
1413393947.330760 0.73591833 -0.10608170 0.67382584 0.09862235 0.76615709 0.08631752 -0.62914723
1413393947.370760 0.74443095 -0.11116257 0.65964295 0.11159615 0.76494740 0.09342788 -0.62743367
1413393947.375761 0.74762137 -0.11383943 0.65791548 0.11334729 0.76482276 0.09418241 -0.62715884
1413393947.380760 0.74883515 -0.11453454 0.65597433 0.11517142 0.76476955 0.09487802 -0.62678644
1413393947.385761 0.75007167 -0.11523998 0.65400355 0.11705280 0.76470177 0.09551942 -0.62642309
1413393947.390760 0.75132999 -0.11596175 0.65199916 0.11894310 0.76463615 0.09610549 -0.62605738
1413393947.400760 0.75390552 -0.11746632 0.64788013 0.12268301 0.76458276 0.09705828 -0.62525337
1413393947.405761 0.75522672 -0.11824305 0.64576317 0.12457077 0.76460522 0.09743944 -0.62479319
1413393947.410760 0.75658023 -0.11902474 0.64360844 0.12654369 0.76466435 0.09776980 -0.62427253
